Order_ID,Order_Date,SKU,Product_Name,Category,Region,Store_Type,Units_Sold,Unit_Price,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method,image_url
100037,1/9/2024,AD-3532-B,Ultraboost Light,Footwear,North America,Online,5,136.28,0,681.4,235.26,25,Male,Apple Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100669,1/28/2025,AD-8720-A,Running Watch Strap,Accessories,North America,Retail,1,36.09,20,28.87,6.52,30,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100749,5/2/2024,AD-6779-C,Sports Bottle,Accessories,Europe,Online,1,14.24,0,14.24,3.99,25,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
101180,10/4/2023,AD-1997-A,Stan Smith,Footwear,North America,Online,3,94.73,5,269.98,77.91,22,Male,Cash,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100374,5/4/2025,AD-7510-C,NMD_R1,Footwear,Latin America,Outlet,7,123.33,40,517.99,166.58,23,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
100469,8/13/2023,AD-7358-D,Training Cap,Accessories,North America,Online,3,22.6,20,54.24,14.07,21,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100882,9/8/2025,AD-8184-A,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,1,137.98,0,137.98,46.73,35,Male,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
101181,1/28/2025,AD-9115-B,Running Watch Strap,Accessories,Asia-Pacific,Online,1,36.37,0,36.37,9.79,24,Male,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100687,3/19/2025,AD-9548-D,NMD_R1,Footwear,Asia-Pacific,Retail,1,138.73,0,138.73,44.9,37,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
100032,1/14/2024,AD-5905-A,Tiro 23 Track Pants,Apparel,Latin America,Retail,5,58.87,20,235.48,62.55,35,Female,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d02df6c17bf34147ae3faef5011f4841_9366/Tiro_23_League_Training_Pants_Black_HS7230_01_laydown.jpg
101010,4/11/2023,AD-3879-C,Primegreen Jacket,Apparel,North America,Wholesale,3,124.2,0,372.6,122.28,30,Female,Debit Card,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
101175,5/19/2023,AD-9942-B,Originals Backpack,Accessories,Europe,Online,3,60.68,0,182.04,52.42,31,Female,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100194,3/25/2023,AD-1496-D,Ultraboost Light,Footwear,Asia-Pacific,Online,5,137.62,0,688.1,188.22,30,Male,Apple Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
101105,4/6/2024,AD-7884-B,Predator Freak,Footwear,Asia-Pacific,Retail,4,193.24,0,772.96,233.34,38,Male,UPI,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
101113,3/11/2025,AD-4957-A,Adicolor Hoodie,Apparel,North America,Retail,4,57.04,0,228.16,80.92,47,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
101063,8/3/2025,AD-7967-B,Superstar,Footwear,Asia-Pacific,Online,3,95.36,0,286.08,61.27,19,Male,PayPal,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100503,5/18/2025,AD-9041-B,Training Cap,Accessories,Europe,Outlet,4,23.08,5,87.7,22.7,28,Female,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100915,12/14/2023,AD-6342-A,Adicolor Hoodie,Apparel,Asia-Pacific,Online,2,67.34,5,127.95,29.9,42,Female,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100976,3/26/2025,AD-8311-A,Superstar,Footwear,Asia-Pacific,Retail,4,93.67,5,355.95,113.89,32,Female,PayPal,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
101182,8/17/2023,AD-4288-A,Predator Freak,Footwear,Europe,Wholesale,1,235.5,5,223.72,66.04,37,Male,Google Pay,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
101087,6/24/2025,AD-8331-B,Adilette Slides,Footwear,Asia-Pacific,Retail,4,28.91,0,115.64,27.23,32,Male,Cash,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69e60b96568f41ac8fa4afd3012d46e3_9366/Adilette_Aqua_Slides_Black_IF7371_01_standard.jpg
100800,9/19/2023,AD-3669-D,Copa Sense,Footwear,Asia-Pacific,Online,3,142.61,20,342.26,84.2,19,Male,UPI,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100579,11/2/2024,AD-4016-C,Running Watch Strap,Accessories,Europe,Retail,3,41.83,0,125.49,38.53,27,Female,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100160,2/25/2024,AD-4833-B,Training Shorts,Apparel,North America,Online,2,31.33,0,62.66,15.2,27,Male,Google Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100680,6/13/2023,AD-1709-A,Ultraboost Light,Footwear,Europe,Online,6,140.27,10,757.46,185.05,33,Male,Google Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
101197,11/26/2024,AD-2409-A,Tiro 23 Track Pants,Apparel,Asia-Pacific,Online,4,48.9,20,156.48,41.41,19,Male,UPI,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d02df6c17bf34147ae3faef5011f4841_9366/Tiro_23_League_Training_Pants_Black_HS7230_01_laydown.jpg
100162,3/7/2025,AD-5096-A,Primegreen Jacket,Apparel,Europe,Online,3,142.27,0,426.81,80.69,27,Male,PayPal,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100821,1/10/2025,AD-3654-B,Primegreen Jacket,Apparel,Latin America,Retail,2,135.47,0,270.94,78.23,34,Female,Google Pay,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100705,6/1/2023,AD-3986-B,Training Shorts,Apparel,Middle East & Africa,Retail,4,29.28,5,111.26,24.1,21,Male,NetBanking,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
101008,11/20/2023,AD-9984-D,Originals Backpack,Accessories,Middle East & Africa,Online,4,66.48,5,252.62,56.62,19,Male,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100877,9/20/2025,AD-1849-C,Sports Bottle,Accessories,Asia-Pacific,Outlet,2,13.07,0,26.14,6.3,20,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100895,7/8/2023,AD-8215-B,Ultraboost 22,Footwear,North America,Online,3,175.6,5,500.46,131.79,27,Male,NetBanking,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100913,3/21/2025,AD-8187-D,Superstar,Footwear,North America,Retail,2,99.67,5,189.37,61.03,23,Female,UPI,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
101198,10/6/2024,AD-9955-A,Stan Smith,Footwear,Asia-Pacific,Outlet,3,93.55,20,224.52,71.14,33,Male,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100152,2/10/2023,AD-7108-C,Adicolor Hoodie,Apparel,Middle East & Africa,Retail,1,77.03,0,77.03,17.43,33,Female,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100978,1/2/2025,AD-5220-D,Ultraboost 22,Footwear,Latin America,Outlet,4,176.76,20,565.63,143.42,34,Female,UPI,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
101002,1/8/2024,AD-9510-C,Sports Bottle,Accessories,Middle East & Africa,Retail,2,16.53,20,26.45,9.09,27,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100509,4/3/2025,AD-8749-A,Adicolor Hoodie,Apparel,Latin America,Online,4,67.17,0,268.68,106.87,30,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100111,7/25/2023,AD-3695-C,Predator Freak,Footwear,Latin America,Online,3,249.51,0,748.53,257.96,30,Male,NetBanking,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
100226,11/6/2023,AD-2936-D,Running Watch Strap,Accessories,North America,Retail,3,36.9,0,110.7,40.8,17,Female,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100985,5/31/2023,AD-6245-C,NMD_R1,Footwear,Asia-Pacific,Outlet,5,121.9,5,579.02,163.2,23,Female,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
100851,2/18/2025,AD-7344-B,Performance Socks (3-pack),Accessories,North America,Retail,3,18.13,0,54.39,11.02,25,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100103,1/19/2024,AD-3868-A,Originals Backpack,Accessories,Europe,Retail,3,55.66,10,150.28,78.88,17,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100421,11/10/2024,AD-3571-D,Primegreen Jacket,Apparel,Asia-Pacific,Outlet,3,122.31,10,330.24,92.75,22,Female,Credit Card,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100419,5/9/2024,AD-1202-B,Training Cap,Accessories,Europe,Online,3,21.88,10,59.08,16.36,17,Male,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100624,5/14/2024,AD-6711-B,Ultraboost 22,Footwear,North America,Retail,1,190.17,10,171.15,49.27,27,Female,NetBanking,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100586,6/17/2024,AD-1643-D,Stan Smith,Footwear,Asia-Pacific,Online,3,85.28,5,243.05,78.3,28,Other,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
101060,7/11/2024,AD-1393-B,Tiro 23 Track Pants,Apparel,Latin America,Online,3,58.05,10,156.73,50.62,30,Male,UPI,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d02df6c17bf34147ae3faef5011f4841_9366/Tiro_23_League_Training_Pants_Black_HS7230_01_laydown.jpg
100919,3/13/2023,AD-7039-A,Primegreen Jacket,Apparel,North America,Retail,2,123.75,5,235.12,53.12,34,Male,Credit Card,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100672,3/12/2024,AD-6268-B,Z.N.E. Hoodie,Apparel,Middle East & Africa,Retail,6,132.09,0,792.54,276.43,32,Male,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100119,3/31/2024,AD-1992-D,Adicolor Hoodie,Apparel,North America,Retail,5,77.53,0,387.65,167.59,34,Male,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100053,4/30/2025,AD-5543-D,Sports Bottle,Accessories,North America,Outlet,4,15.09,5,57.34,16.97,31,Male,UPI,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100151,5/28/2024,AD-9266-B,Predator Freak,Footwear,Europe,Outlet,1,228.82,0,228.82,71.19,26,Female,Debit Card,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
100403,10/3/2024,AD-3736-A,Adicolor Hoodie,Apparel,Latin America,Online,3,62.43,20,149.83,43.51,31,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
101188,4/13/2025,AD-1558-D,Originals Backpack,Accessories,North America,Online,1,53.84,10,48.46,18.42,29,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100207,12/26/2024,AD-6040-A,Running Watch Strap,Accessories,Asia-Pacific,Online,1,38.24,5,36.33,13.84,30,Female,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
101134,5/29/2023,AD-6268-B,Z.N.E. Hoodie,Apparel,Europe,Online,3,145.36,10,392.47,123.98,48,Male,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100658,9/22/2023,AD-3923-D,Essentials Tee,Apparel,North America,Wholesale,2,25.8,20,41.28,9.51,40,Male,Apple Pay,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
101096,4/24/2024,AD-8096-B,Sports Bottle,Accessories,Europe,Online,2,12.76,0,25.52,9.16,22,Female,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100232,4/8/2025,AD-6049-A,Ultraboost Light,Footwear,Europe,Retail,1,147.78,5,140.39,41.21,39,Male,Google Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100008,4/21/2025,AD-4483-D,Ultraboost Light,Footwear,Europe,Online,2,152.62,0,305.24,105.03,21,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100159,9/3/2024,AD-8170-A,Primegreen Jacket,Apparel,North America,Retail,3,145.52,20,349.25,86.95,25,Female,PayPal,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100036,3/19/2023,AD-1685-C,Predator Freak,Footwear,Latin America,Retail,4,223.77,0,895.08,212.77,30,Male,PayPal,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
100452,7/2/2023,AD-8391-D,Essentials Tee,Apparel,Asia-Pacific,Online,1,22.4,0,22.4,7.39,39,Male,Apple Pay,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
100651,9/11/2025,AD-5466-C,Gym Bag,Accessories,North America,Outlet,5,45.43,0,227.15,90.51,16,Female,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100253,9/16/2025,AD-4015-A,Training Cap,Accessories,Asia-Pacific,Online,1,21.28,5,20.22,5.8,27,Male,Google Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100303,4/7/2024,AD-7046-D,Superstar,Footwear,Latin America,Online,4,110.28,0,441.12,163.15,30,Male,NetBanking,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100896,10/8/2024,AD-3853-B,Running Watch Strap,Accessories,Europe,Wholesale,3,37.17,0,111.51,32.73,33,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
101048,2/16/2023,AD-5430-A,Sports Bottle,Accessories,North America,Online,2,15.14,20,24.22,8.77,28,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100880,9/7/2025,AD-1456-D,Superstar,Footwear,North America,Online,5,99.39,0,496.95,145.89,33,Male,Debit Card,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100571,2/2/2024,AD-7332-B,Essentials Tee,Apparel,Latin America,Online,2,24.21,0,48.42,13.29,25,Male,NetBanking,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
100623,5/28/2023,AD-6320-D,NMD_R1,Footwear,Europe,Online,3,144.21,40,259.58,84.4,44,Female,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
101144,8/5/2025,AD-8320-A,Predator Freak,Footwear,North America,Online,3,228.98,0,686.94,181.13,34,Male,Apple Pay,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
101030,5/15/2023,AD-4874-A,Stan Smith,Footwear,Asia-Pacific,Online,5,86.12,0,430.6,99.43,20,Male,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
101145,6/18/2024,AD-4700-A,Gym Bag,Accessories,Europe,Retail,3,42.38,20,101.71,28.14,33,Male,Google Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100262,1/17/2023,AD-5903-B,Adilette Slides,Footwear,Asia-Pacific,Retail,5,41.04,0,205.2,55.35,20,Male,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69e60b96568f41ac8fa4afd3012d46e3_9366/Adilette_Aqua_Slides_Black_IF7371_01_standard.jpg
100610,10/15/2023,AD-4070-A,Ultraboost 22,Footwear,Europe,Retail,3,189.4,5,539.79,131.23,22,Male,Apple Pay,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100297,7/9/2024,AD-5877-A,Ultraboost Light,Footwear,Europe,Online,2,156.19,0,312.38,69.31,25,Male,UPI,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100989,12/12/2023,AD-5626-B,Originals Backpack,Accessories,Middle East & Africa,Retail,6,63.16,0,378.96,109,37,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100414,4/13/2023,AD-2898-A,Copa Sense,Footwear,Latin America,Online,4,162.08,0,648.32,195.84,30,Female,Apple Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100150,4/18/2024,AD-6267-D,Running Watch Strap,Accessories,Asia-Pacific,Outlet,5,39.87,0,199.35,75.3,18,Male,UPI,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100945,10/12/2023,AD-1388-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,5,112.2,0,561,134.72,16,Female,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100472,12/28/2023,AD-8207-B,Training Shorts,Apparel,Europe,Retail,3,29.45,5,83.93,19.21,33,Male,PayPal,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100952,3/13/2024,AD-5215-D,Superstar,Footwear,Latin America,Retail,4,95.66,0,382.64,106.68,39,Male,PayPal,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100987,12/22/2024,AD-1861-B,Primegreen Jacket,Apparel,Asia-Pacific,Online,4,148.11,10,533.2,136.19,36,Female,UPI,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100778,4/7/2024,AD-5616-B,Training Cap,Accessories,North America,Online,3,21.53,0,64.59,13.01,26,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100640,4/26/2023,AD-8617-A,Running Watch Strap,Accessories,Asia-Pacific,Online,4,38.24,5,145.31,46.46,25,Female,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
101189,2/13/2023,AD-6861-B,Training Shorts,Apparel,Europe,Retail,3,30.2,0,90.6,23.02,44,Male,PayPal,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
101142,6/1/2025,AD-1860-C,Originals Backpack,Accessories,North America,Retail,3,63.38,20,152.11,48.89,31,Female,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100550,2/3/2025,AD-2705-B,Stan Smith,Footwear,Asia-Pacific,Retail,3,87.2,0,261.6,63.47,16,Female,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100639,12/30/2024,AD-8917-C,Gym Bag,Accessories,Latin America,Retail,1,48.04,40,28.82,13.53,23,Male,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100935,7/24/2023,AD-4613-A,Superstar,Footwear,North America,Online,1,76.73,10,69.06,23.17,54,Female,Debit Card,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100928,2/24/2024,AD-7244-C,Performance Socks (3-pack),Accessories,North America,Online,3,18.35,20,44.04,18.4,38,Male,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100488,3/12/2025,AD-3633-D,Copa Sense,Footwear,Europe,Retail,1,143.94,10,129.55,29.34,25,Female,Credit Card,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100819,5/21/2024,AD-4149-D,NMD_R1,Footwear,Europe,Retail,2,140.96,0,281.92,97.1,32,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
